CYYMMNUMB,EASTING,NORTHING,FAMILY,GENUS,SPECIES,AUTHOR,COLLECTOR,COLL_DATE1,YEAR,MONTH,COLL_DATE2,ALTITUDE,FOUND_ON,LITTER_NO,NO_SPEC,STAGE,COLL_ACRO,Column1,SP_STATUS,ISL_ABB,BROAD_LOC,LOCALITY (merged),MOD_LOC,LATIT,LONGIT,NZMS1_NO,METRIC_NO,NZAC_CODE,ECOL_DIST
096312990,2656442,5982814,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",R.M. Bull,4/07/1966,1966,7,,0,plant 31,,1,A,NZAC,4/07/1966,,NO,Wellington,"Wellington, Owhiro Bay",,4121,17445,N164,R27,WN,39-01
096412990,2656442,5982814,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",R.M. Bull,6/04/1965,1965,4,,0,,,2,M,NZAC,6/04/1965,,NO,Wellington,"Wellington, Owhiro Bay",,4121,17445,N164,R27,WN,39-01
096512990,2656442,5982814,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",R.M. Bull,15/04/1965,1965,4,,0,,,1,M,NZAC,15/04/1965,,NO,Wellington,"Wellington, Owhiro Bay",,4121,17445,N164,R27,WN,39-01
087912990,2404224,5787223,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",J.S. Dugdale,15/03/1965,1965,3,,1530,,,5,A,NZAC,15/03/1965,,SO,,Remarkable Ridge,,4307,17142,S066,K34,MC,54-05
088012990,2653616,5981019,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",R.M. Bull,10/01/1967,1967,1,,0,,,3,M,NZAC,10/01/1967,,NO,Wellington,"Wellington, Sinclair Head",,4122,17443,N164,R27,WN,39-01
089012990,2670550,5989923,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",A.E. Brookes Coll,1/03/1917,1917,3,31/03/1917,0,,,1,A,NZAC,1/03/1917,,NO,Wellington,Wellington,,4117,17455,N164,R27,WN,39-01
096712990,2670550,5989923,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",no collector given,,0,0,,0,,,2,A,NZAC,,,NO,Wellington,Wellington,,4117,17455,N164,R27,WN,39-01
087112990,2339262,5622894,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",J. Grossman,,0,1,,1000,,,2,A,NZAC,,,SO,,Hunters Hills,,4435,17051,S118,J39,SC,61-04
087712990,2653652,5982869,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",R.M. Bull,16/12/1963,1963,12,,0,,,3,F,NZAC,16/12/1963,,NO,Wellington,"Wellington, Red Rocks",,4121,17443,N164,R27,WN,39-01
087812990,2653652,5982869,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",R.M. Bull,15/03/1966,1966,3,,0,,,1,M,NZAC,15/03/1966,,NO,Wellington,"Wellington, Red Rocks",,4121,17443,N164,R27,WN,39-01
088212990,2653652,5982869,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",R.M. Bull,18/01/1967,1967,1,,0,,,6,M,NZAC,18/01/1967,,NO,Wellington,"Wellington, Red Rocks",,4121,17443,N164,R27,WN,39-01
088312990,2653652,5982869,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",R.M. Bull,18/01/1967,1967,1,,0,,,5,F,NZAC,18/01/1967,,NO,Wellington,"Wellington, Red Rocks",,4121,17443,N164,R27,WN,39-01
088712990,2653652,5982869,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",J.I. Townsend,16/12/1963,1963,12,,0,,,1,M,NZAC,16/12/1963,,NO,Wellington,"Wellington, Red Rocks",,4121,17443,N164,R27,WN,39-01
088812990,2653652,5982869,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",J.I. Townsend,16/12/1963,1963,12,,0,,,1,F,NZAC,16/12/1963,,NO,Wellington,"Wellington, Red Rocks",,4121,17443,N164,R27,WN,39-01
096112990,2653652,5982869,Curculionidae,Lyperobius,huttoni,"Pascoe, 1876",R.M. Bull,16/12/1963,1963,12,,0,,,1,M,NZAC,16/12/1963,,NO,Wellington,"Wellington, Red Rocks",,4121,17443,N164,R27,WN,39-01
059612990,2033600,5223118,Curculionidae,Lyperobius,nesidiotes,"Kuschel, 1987",D.S. Horning,14/01/1977,1977,1,,0,Anisotome acutifolia,,1,M,NZAC,14/01/1977,HT,SNI,Broughton I,"Snares Islands, Broughton Island",,4802,16637,Snar,272/1&5,SN,79-06
060212990,2033600,5223118,Curculionidae,Lyperobius,nesidiotes,"Kuschel, 1987",D.S. Horning,14/01/1977,1977,1,,0,Anisotome acutifolia,,3,F,NZAC,14/01/1977,PT,SNI,Broughton I,"Snares Islands, Broughton Island",,4802,16637,Snar,272/1&5,SN,79-06
060312990,2033600,5223118,Curculionidae,Lyperobius,nesidiotes,"Kuschel, 1987",J.W. Early,14/01/1977,1977,1,,0,Anisotome acutifolia,,2,F,NZAC,14/01/1977,PT,SNI,Broughton I,"Snares Islands, Broughton Island",,4802,16637,Snar,272/1&5,SN,79-06
060412990,2033600,5223118,Curculionidae,Lyperobius,nesidiotes,"Kuschel, 1987",J.W. Early,14/01/1977,1977,1,,0,Anisotome acutifolia,,2,M,NZAC,14/01/1977,PT,SNI,Broughton I,"Snares Islands, Broughton Island",,4802,16637,Snar,272/1&5,SN,79-06
060512990,2033600,5223118,Curculionidae,Lyperobius,nesidiotes,"Kuschel, 1987",D.S. Horning,14/01/1977,1977,1,,0,Anisotome acutifolia,,1,M,NZAC,14/01/1977,PT,SNI,Broughton I,"Snares Islands, Broughton Island",,4802,16637,Snar,272/1&5,SN,79-06
060112990,2016121,5461532,Curculionidae,Lyperobius,australis,"Craw, 1999",A.L. Frampton,5/02/1985,1985,2,,1037,,,1,A,NZAC,5/02/1985,,SO,,Mt Inaccessible,,4553,16638,S165,B45,FD,72-04
060012990,2040633,5463401,Curculionidae,Lyperobius,australis,"Craw, 1999",A.E. Frampton,1/01/1983,1983,1,,0,,,1,F,NZAC,1/01/1983,,SO,Fiordland NP,SW Fiordland,,4553,16657,S157,B44,FD,72-04
099012990,2115487,5596547,Curculionidae,Lyperobius,montanus,"Craw, 1999",R.M. Bull,5/02/1963,1963,2,,1400,,,19,A,NZAC,5/02/1963,,SO,Fiordland NP,"Fiordland NP, Gertrude Saddle",,4444,16801,S122,D40,FD,72-01
099112990,2115487,5596547,Curculionidae,Lyperobius,montanus,"Craw, 1999",A.K. Walker,6/01/1967,1967,1,,0,,,1,A,NZAC,6/01/1967,,SO,Fiordland NP,"Fiordland NP, Gertrude Saddle",,4444,16801,S122,D40,FD,72-01
099212990,2115487,5596547,Curculionidae,Lyperobius,montanus,"Craw, 1999",B.H. Patrick,1/01/1984,1984,1,,1250,Aciphylla congesta,,1,A,NZAC,1/01/1984,,SO,Fiordland NP,"Fiordland NP, Gertrude Saddle",,4444,16801,S122,D40,FD,72-01
100812990,2115487,5596547,Curculionidae,Lyperobius,montanus,"Craw, 1999",B.H. Patrick,3/01/1981,1981,1,,1350,,,1,A,NZAC,3/01/1981,,SO,Fiordland NP,"Fiordland NP, Gertrude Saddle",,4444,16801,S122,D40,FD,72-01
101312990,2115487,5596547,Curculionidae,Lyperobius,montanus,"Craw, 1999",R.M. Bull,5/02/1960,1960,2,,1400,,,1,A,NZAC,5/02/1960,,SO,Fiordland NP,"Fiordland NP, Gertrude Saddle",,4444,16801,S122,D40,FD,72-01
101412990,2115487,5596547,Curculionidae,Lyperobius,montanus,"Craw, 1999",J.I. Townsend,5/02/1963,1963,2,,1372,Anisotome haasti,,10,A,NZAC,5/02/1963,,SO,Fiordland NP,"Fiordland NP, Gertrude Saddle",,4444,16801,S122,D40,FD,72-01
102412990,2115487,5596547,Curculionidae,Lyperobius,montanus,"Craw, 1999",R.M. Emberson & P. Syrett,29/12/1984,1984,12,,1645,under rocks,,1,A,NZAC,29/12/1984,,SO,Fiordland NP,"Fiordland NP, Gertrude Saddle",,4444,16801,S122,D40,FD,72-01
099912990,2353493,5810322,Curculionidae,Lyperobius,montanus,"Craw, 1999",M.H. Douglas,,0,1,,0,tussock grass,,1,A,NZAC,,,SO,,Kokatahi,,4254,17105,S058,J33,WD,50-01
100012990,2140767,5640697,Curculionidae,Lyperobius,montanus,"Craw, 1999",J.S. Dugdale,1/01/1975,1975,1,,0,Aciphylla congesta,,1,A,NZAC,1/01/1975,,SO,Olivine Ra,"Olivine Range, Limbo Ridge",,4421,16822,S105,E39,WD,71-01
100112990,2096312,5586074,Curculionidae,Lyperobius,montanus,"Craw, 1999",H. Hall,13/12/1964,1964,12,,0,,,1,A,NZAC,13/12/1964,,SO,Fiordland NP,"Fiordland NP, McKinnon Pass",,4449,16746,S121,D41,FD,72-01
098912990,2116918,5594778,Curculionidae,Lyperobius,montanus,"Craw, 1999",A.W. Anderson,1/02/1935,1935,2,,1891,Aciphylla,,1,A,NZAC,1/02/1935,,SO,Fiordland NP,"Fiordland NP, Mt Barrier",,4445,16802,S122,D40,FD,72-01
100212990,2134239,5638471,Curculionidae,Lyperobius,montanus,"Craw, 1999",G.W. Ramsay,3/02/1975,1975,2,,1219,,,2,A,NZAC,3/02/1975,,SO,,"Little Red Hill, Peanut Spur",Peanut Spur,4422,16817,S105,E39,WD,71-01
100312990,2144851,5639071,Curculionidae,Lyperobius,montanus,"Craw, 1999",G.W. Ramsay,25/01/1975,1975,1,,1463,Aciphylla,,5,A,NZAC,25/01/1975,,SO,W Olivine Ra,"West Olivine Range, Tempest Spur",,4422,16825,S106,E39,WD,71-01
101012990,2144851,5639071,Curculionidae,Lyperobius,montanus,"Craw, 1999",J.S. Dugdale,29/01/1978,1978,1,,1433,Aciphylla congesta,,1,A,NZAC,29/01/1978,,SO,W Olivine Ra,"West Olivine Range, Tempest Spur",,4422,16825,S106,E39,WD,71-01
101112990,2144851,5639071,Curculionidae,Lyperobius,montanus,"Craw, 1999",D.G. Bishop,26/01/1975,1975,1,,1372,,,1,A,NZAC,26/01/1975,,SO,W Olivine Ra,"West Olivine Range, Tempest Spur",,4422,16825,S106,E39,WD,71-01
101212990,2144851,5639071,Curculionidae,Lyperobius,montanus,"Craw, 1999",J.S. Dugdale,29/01/1975,1975,1,,1433,Aciphylla congesta,,5,A,NZAC,29/01/1975,,SO,W Olivine Ra,"West Olivine Range, Tempest Spur",,4422,16825,S106,E39,WD,71-01
100412990,2114813,5607639,Curculionidae,Lyperobius,montanus,"Craw, 1999",T.K. Crosby,15/01/1977,1977,1,,1450,tarn,,1,A,NZAC,15/01/1977,,SO,Fiordland NP,"Fiordland NP, Tutuko Bench",,4438,16801,S113,D40,FD,72-01
100512990,2114813,5607639,Curculionidae,Lyperobius,montanus,"Craw, 1999",J.S. Dugdale & K.J. Fox,10/01/1977,1977,1,,1372,,,2,A,NZAC,10/01/1977,,SO,Fiordland NP,"Fiordland NP, Tutuko Bench",,4438,16801,S113,D40,FD,72-01
100612990,2114813,5607639,Curculionidae,Lyperobius,montanus,"Craw, 1999",J.S. Dugdale,15/01/1977,1977,1,,1219,,,1,A,NZAC,15/01/1977,,SO,Fiordland NP,"Fiordland NP, Tutuko Bench",,4438,16801,S113,D40,FD,72-01
100712990,2114813,5607639,Curculionidae,Lyperobius,montanus,"Craw, 1999",J.S. Dugdale,15/01/1977,1977,1,,1189,middle Gully,,1,A,NZAC,15/01/1977,,SO,Fiordland NP,"Fiordland NP, Tutuko Bench",,4438,16801,S113,D40,FD,72-01
100912990,2114813,5607639,Curculionidae,Lyperobius,montanus,"Craw, 1999",J.S. Dugdale,14/01/1977,1977,1,,1676,sub nival zone,,1,A,NZAC,14/01/1977,,SO,Fiordland NP,"Fiordland NP, Tutuko Bench",,4438,16801,S113,D40,FD,72-01
101512990,2113078,5592689,Curculionidae,Lyperobius,montanus,"Craw, 1999",B.H. Patrick,5/12/1987,1987,12,,1000,Geum,,1,A,NZAC,5/12/1987,,SO,Fiordland NP,Homer Tunnel,,4446,16759,S122,D40,FD,72-01
101612990,2114395,5592769,Curculionidae,Lyperobius,montanus,"Craw, 1999",J.T. Salmon,1/12/1944,1944,12,31/12/1944,0,,,1,A,NZAC,1/12/1944,,SO,Fiordland NP,Homer,,4446,16800,S122,D40,FD,72-01
098812990,2132912,5638395,Curculionidae,Lyperobius,montanus,"Craw, 1999",J.S. Dugdale,2/02/1975,1975,2,4/02/1975,0,Anisotome haasti & Aciphy,,8,A,NZAC,2/02/1975,,SO,,Mt Annetta,,4422,16816,S105,E39,WD,71-02
060912990,2058267,5507398,Curculionidae,Lyperobius,eylesi,"Craw, 1999",J.S. Dugdale,1/12/1969,1969,12,,1100,Aciphylla pinnatifida,,3,A,NZAC,1/12/1969,,SO,Fiordland NP,Mt Barber,,4530,16713,S148,C43,FD,72-03
061112990,2058267,5507398,Curculionidae,Lyperobius,eylesi,"Craw, 2000",J.S. Dugdale,1/01/1970,1970,1,31/01/1970,1350,Aciphylla,,3,A,NZAC,1/01/1970,,SO,Fiordland NP,Mt Barber,,4530,16713,S148,C43,FD,72-03
062212990,2055800,5505366,Curculionidae,Lyperobius,eylesi,"Craw, 2001",J.G.R. McBurney,1/12/1969,1969,12,,1350,,,4,A,NZAC,1/12/1969,,SO,Fiordland NP,Mt Wilmot,,4531,16711,S148,C43,FD,72-03
061712990,2078121,5542189,Curculionidae,Lyperobius,eylesi,"Craw, 2003",B.H. Patrick,4/12/1983,1983,12,,1200,Aciphylla congesta,,1,A,NZAC,4/12/1983,,SO,Fiordland NP,Murchison Mountains,,4512,16730,S140,C42,FD,72-02
061812990,2078121,5542189,Curculionidae,Lyperobius,eylesi,"Craw, 2004",B. Wisely,1/11/1951,1951,11,,0,,,1,A,NZAC,1/11/1951,,SO,Fiordland NP,Murchison Mountains,,4512,16730,S140,C42,FD,72-02
062012990,2091791,5533813,Curculionidae,Lyperobius,eylesi,"Craw, 2005",M. Harrison,28/01/1967,1967,1,,1220,,,1,A,NZAC,28/01/1967,,SO,Fiordland NP,Takahe Valley,,4517,16740,S140,C42,FD,72-02
062112990,2113494,5607558,Curculionidae,Lyperobius,eylesi,"Craw, 2006",C. Roderick,1/12/1964,1964,12,,0,,,1,A,NZAC,1/12/1964,,SO,Fiordland NP,Tutoko Valley,,4438,16800,S113,D40,FD,72-01
061012990,2055800,5505366,Curculionidae,Lyperobius,?,,no collector given,1/01/1970,1970,1,31/01/1970,0,,,1,A,NZAC,1/01/1970,,SO,Fiordland NP,Wilmot Pass,,4531,16711,S148,C43,FD,72-02
061312990,2276873,5741429,Curculionidae,Lyperobius,?,,J.W. Early,15/12/1984,1984,12,,1280,Anisotome sp.,,2,M,NZAC,15/12/1984,,SO,,Fox Glacier,,4330,17007,S079,H35,WD,50-06
061412990,2276873,5741429,Curculionidae,Lyperobius,eylesi,"Craw, 2009",J.W. Early,13/12/1984,1984,12,,1340,base of Aciphylla sp.,,3,A,NZAC,13/12/1984,,SO,,Fox Glacier,,4330,17007,S079,H35,WD,50-06
061512990,2311971,5649924,Curculionidae,Lyperobius,*Mt Ida,,J.S. Dugdale,10/01/1971,1971,1,,1800,Aciphylla dobsoni,,1,A,NZAC,10/01/1971,,SO,Grampian Mts,Grampian Mountains,,4420,17031,S110,I38,SC,63-04
061612990,2282467,5580413,Curculionidae,Lyperobius,*Mt Ida,,J.S. Dugdale & C.A. Fleming,20/01/1971,1971,1,,1372,Aciphylla aurea,,13,A,NZAC,20/01/1971,,SO,,Mt Ida Range,,4457,17007,S126,H41,CO,64-02
061912990,2305681,5553381,Curculionidae,Lyperobius,*Mt Ida,,M. Stockdill,18/12/1964,1964,12,,0,speargrass,,1,A,NZAC,18/12/1964,,SO,,Pigroot Creek,,4512,17024,S135,I42,CO,67-04
108112990,2255751,5659121,Curculionidae,Lyperobius,*ohauensis n.sp.,,E.B. Fitzgerald,29/01/1960,1960,1,,1830,,,1,M,NZAC,29/01/1960,,SO,,Lake Ohau,,4414,16949,S108,H38,MK,63-03
108712990,2255751,5659121,Curculionidae,Lyperobius,barbarae,"Craw, 1999",B.H. Patrick,31/12/1988,1988,12,,1700,Aciphylla dobsoni,,3,A,NZAC,31/12/1988,,SO,,Lake Ohau,,4414,16949,S108,H38,MK,63-03
108312990,2296205,5603111,Curculionidae,Lyperobius,*ohauensis n.sp.,,P.M. Johns & M.H. Ingerfeld,6/02/1978,1978,2,7/02/1978,1900,"Aciphylla, mat plants",,1,A,NZAC,6/02/1978,,SO,,Mt Bitterness,,4445,17018,S126,I40,CO,64-02
108512990,2282467,5580413,Curculionidae,Lyperobius,*ohauensis n.sp.,,B.H. Patrick,12/01/1985,1985,1,,1500,Aciphylla gracilis,,2,A,NZAC,12/01/1985,,SO,,Mt Ida Range,,4457,17007,S126,H41,CO,64-02
108812990,2282467,5580413,Curculionidae,Lyperobius,*ohauensis n.sp.,,J.S. Dugdale & C.A. Fleming,20/01/1971,1971,1,,1372,Aciphylla aurea,,1,A,NZAC,20/01/1971,,SO,,Mt Ida Range,,4457,17007,S126,H41,CO,64-02
108012990,2251759,5658967,Curculionidae,Lyperobius,barbarae,"Craw, 1999",M. Fitzgerald,29/01/1960,1960,1,,1830,,,1,F,NZAC,29/01/1960,,SO,,Mt Sutton,,4414,16946,S099,G38,MK,63-03
108212990,2296205,5603111,Curculionidae,Lyperobius,*ohauensis n.sp.,,P.M. Johns & M.H. Ingerfeld,6/02/1978,1978,2,7/02/1978,1520,Aciphylla dobsoni,,1,M,NZAC,6/02/1978,,SO,,St Mary's Range,,4445,17018,S126,I40,CO,64-02
108412990,2296205,5603111,Curculionidae,Lyperobius,*ohauensis n.sp.,,B.H. Patrick & B.I.P. Barratt,10/02/1979,1979,2,,0,skifield,,2,A,NZAC,10/02/1979,,SO,,St Mary's Range,,4445,17018,S126,I40,CO,64-02
108612990,2296205,5603111,Curculionidae,Lyperobius,*ohauensis n.sp.,,B.I.P. Barratt,19/12/1987,1987,12,,1600,,,10,A,NZAC,19/12/1987,,SO,,St Mary's Range,,4445,17018,S126,I40,CO,64-02
103712990,2163578,5538080,Curculionidae,Lyperobius,spedenii,"Broun, 1917",A.E. Brookes Coll,5/04/1915,1915,4,,1830,,,2,A,NZAC,5/04/1915,,SO,Eyre Mts,Eyre Mountains,,4517,16835,S142,E42,OL,73-02
102612990,2175564,5509039,Curculionidae,Lyperobius,spedenii,"Broun, 1917",B.I.P. Barratt,8/02/1985,1985,2,,1700,Aciphylla lecomptei,,1,A,NZAC,8/02/1985,,SO,Garvie Mts,Garvie Mountains,,4533,16843,S151,F43,CO,74-01
102712990,2175564,5509039,Curculionidae,Lyperobius,spedenii,"Broun, 1917",E. Fairburn,2/02/1954,1954,2,,1830,,,2,A,NZAC,2/02/1954,,SO,Garvie Mts,Garvie Mountains,,4533,16843,S151,F43,CO,74-01
103812990,2175564,5509039,Curculionidae,Lyperobius,spedenii,"Broun, 1917",B.I.P. Barratt,18/02/1985,1985,2,,1700,Aciphylla lecomptei,,1,A,NZAC,18/02/1985,,SO,Garvie Mts,Garvie Mountains,,4533,16843,S151,F43,CO,74-01
104012990,2159108,5621303,Curculionidae,Lyperobius,spedenii,"Broun, 1917",J.S. Dugdale,20/02/1980,1980,2,,1530,Aciphylla,,1,A,NZAC,20/02/1980,,SO,,Headlong Peak,,4432,16835,S114,E39,OL,66-02
103312990,2179232,5564865,Curculionidae,Lyperobius,spedenii,"Broun, 1917",J.S. Dugdale,16/01/1966,1966,1,,0,,,1,F,NZAC,16/01/1966,,SO,,Lake Alta & Wye Basins,,4503,16848,S132,F41,CO,66-05
103412990,2225688,5676433,Curculionidae,Lyperobius,spedenii,"Broun, 1917",C.J. Burrows,27/01/1965,1965,1,,1525,snowgrass,,1,A,NZAC,27/01/1965,,SO,,Mt Brewster,,4404,16927,S099,G38,OL,51-05
103212990,2391344,5748121,Curculionidae,Lyperobius,spedenii,"Broun, 1917",A.E. Brookes Coll,25/01/1913,1913,1,,0,,,1,A,NZAC,25/01/1913,,SO,,Mt Hutt,,4328,17132,S074,K35,MC,59-02
104112990,2391344,5748121,Curculionidae,Lyperobius,spedenii,"Broun, 1917",A.E. Brookes Coll,22/12/1912,1912,12,,0,,,1,A,NZAC,22/12/1912,,SO,,Mt Hutt,,4328,17132,S074,K35,MC,59-02
104212990,2180183,5624254,Curculionidae,Lyperobius,spedenii,"Broun, 1917",J.I. Townsend,21/02/1966,1966,2,,1525,Aciphylla,,1,A,NZAC,21/02/1966,,SO,,Niger Peak,,4431,16851,S114,F39,OL,66-02
102912990,2182134,5559450,Curculionidae,Lyperobius,spedenii,"Broun, 1917",J.I. Townsend,7/02/1963,1963,2,,1372,Anisotome,,1,A,NZAC,7/02/1963,,SO,,The Remarkables Range,,4506,16850,S132,F42,CO,66-05
103112990,2182134,5559450,Curculionidae,Lyperobius,spedenii,"Broun, 1917",J.S. Dugdale,15/01/1966,1966,1,18/01/1966,1830,Aciphylla simplex,,5,A,NZAC,15/01/1966,,SO,,The Remarkables Range,,4506,16850,S132,F42,CO,66-05
104412990,2182134,5559450,Curculionidae,Lyperobius,spedenii,"Broun, 1917",B.H. Patrick,3/01/1986,1986,1,,1950,,,1,A,NZAC,3/01/1986,,SO,,The Remarkables Range,,4506,16850,S132,F42,CO,66-05
104512990,2182134,5559450,Curculionidae,Lyperobius,spedenii,"Broun, 1917",R.M. Bull,7/02/1963,1963,2,,1677,,,4,A,NZAC,7/02/1963,,SO,,The Remarkables Range,,4506,16850,S132,F42,CO,66-05
104612990,2123110,5535776,Curculionidae,Lyperobius,spedenii,"Broun, 1917",B.H. Patrick,21/02/1987,1987,2,22/02/1987,1530,,,1,A,NZAC,21/02/1987,,SO,,Snowdon Peak,,4517,16804,S141,D42,OL,73-01
102812990,2109052,5488517,Curculionidae,Lyperobius,spedenii,"Broun, 1917",R.M. Bull,12/02/1963,1963,2,,1525,,,2,A,NZAC,12/02/1963,,SO,,Takitimu Mountains,,4542,16751,S159,D44,SL,76-01
104712990,2109052,5488517,Curculionidae,Lyperobius,spedenii,"Broun, 1917",J.I. Townsend,12/02/1963,1963,2,,1220,,,2,A,NZAC,12/02/1963,,SO,,Takitimu Mountains,,4542,16751,S159,D44,SL,76-01
107812990,2111064,5497923,Curculionidae,Lyperobius,*takitimensis,,R.M. Bull,12/02/1963,1963,2,13/02/1963,1220,,,2,A,NZAC,12/02/1963,,SO,,Brown Peak,,4537,16753,S150,D44,OL,76-01
107412990,2109052,5488517,Curculionidae,Lyperobius,*takitimensis,,J.I. Townsend,12/02/1963,1963,2,,1220,Anisotome,,3,A,NZAC,12/02/1963,,SO,,Takitimu Mountains,,4542,16751,S159,D44,SL,76-01
107512990,2109052,5488517,Curculionidae,Lyperobius,*takitimensis,,R.M. Bull,12/02/1963,1963,2,,1525,,,4,A,NZAC,12/02/1963,,SO,,Takitimu Mountains,,4542,16751,S159,D44,SL,76-01
107612990,2109052,5488517,Curculionidae,Lyperobius,*takitimensis,,J.I. Townsend & A.C. Eyles,30/11/1962,1962,11,,1220,Anisotome,,3,A,NZAC,30/11/1962,,SO,,Takitimu Mountains,,4542,16751,S159,D44,SL,76-01
107712990,2109052,5488517,Curculionidae,Lyperobius,*takitimensis,,B.H. Patrick,24/01/1981,1981,1,,1500,,,1,A,NZAC,24/01/1981,,SO,,Takitimu Mountains,,4542,16751,S159,D44,SL,76-01
107912990,2109052,5488517,Curculionidae,Lyperobius,*takitimensis,,A.C. Eyles,13/01/1966,1966,1,,0,Celmisia spectabilis,,1,A,NZAC,13/01/1966,,SO,,Takitimu Mountains,,4542,16751,S159,D44,SL,76-01
027512990,2471068,5961959,Curculionidae,Anagotus,carinirostris,,J.I. Townsend,4/11/1961,1961,11,10/11/1961,1372,,,4,A,OMNZ,,,SO,,Mt Owen,,4133,17232,S026,M28,NN,46-07
002312990,2471068,5961959,Curculionidae,Anagotus,*chionochloae,,J.I. Townsend,4/11/1961,1961,11,10/11/1961,1372,Astelia,,7,A,OMNZ,,,SO,,Mt Owen,,4133,17232,S026,M28,NN,46-07
002512990,2471068,5961959,Curculionidae,Anagotus,*chionochloae,,J.I. Townsend & W.P. Thomas,23/02/1960,1960,2,26/02/1960,1525,,,4,A,OMNZ,,,SO,,Mt Owen,,4133,17232,S026,M28,NN,46-07
042212990,2170010,5540277,Curculionidae,Anagotus,costipennis,,B.B. Given,15/11/1955,1955,11,,1525,,,1,A,OMNZ,,,SO,,Mt Dick,,4516,16840,S142,F42,OL,73-02
003912990,2540687,5984218,Curculionidae,Anagotus,fairburnii,,B.B. Given,7/01/1959,1959,1,,915,,,1,A,OMNZ,,,SO,,Dun Mountain,,4121,17322,S020,O27,NN,47-03
014612990,2170143,5664539,Curculionidae,Anagotus,helmsi,,W. McGuire,28/10/1958,1958,10,,0,,,1,A,OMNZ,,,SO,,Haast (Range),,4409,16845,S097,E38,WD,51-06
015412990,2422809,5928204,Curculionidae,Anagotus,helmsi,,E.S. Gourlay,23/01/1957,1957,1,,0,,,1,A,OMNZ,,,SO,,Inangahua,,4151,17157,S031,L29,BR,48-04
016612990,2108442,5603538,Curculionidae,Anagotus,helmsi,,P.M. Johns,1/12/1961,1961,12,,0,,,1,A,OMNZ,,,SO,Fiordland NP,"Fiordland NP, Milford Sound",,4440,16756,S113,D40,FD,72-01
010412990,2483445,5999038,Curculionidae,Anagotus,helmsi,,A.W. Philpott,2/02/1923,1923,2,,1372,,,2,A,OMNZ,,,SO,,Mt Arthur,,4113,17241,S013,M27,NN,46-07
010712990,2483445,5999038,Curculionidae,Anagotus,helmsi,,no collector given,26/01/1924,1924,1,,0,,,1,A,OMNZ,,,SO,,Mt Arthur,,4113,17241,S013,M27,NN,46-07
018612990,2497386,6019437,Curculionidae,Anagotus,helmsi,,E.S. Gourlay,7/02/1957,1957,2,,0,,,1,A,OMNZ,,,SO,,Takaka Hill,,4102,17251,S013,N26,NN,46-03
014812990,2042965,5431994,Curculionidae,Anagotus,helmsi,,no collector given,1/01/1911,1911,1,,0,,,1,A,OMNZ,,,SO,,Hakapoua,,4610,16657,S174,B46,FD,72-04
011112990,2551876,5989715,Curculionidae,Anagotus,helmsi,,no collector given,,0,0,,0,,,1,A,OMNZ,,,SO,,Tinline Valley,,4118,17330,S021,O27,MB,40-01
112412990,2175564,5509039,Curculionidae,Anagotus,latirostris,,no collector given,1/12/1920,1920,12,31/12/1920,0,,,4,A,OMNZ,,,SO,Garvie Mts,Garvie Mountains,,4533,16843,S151,F43,CO,74-01
110912990,2170010,5540277,Curculionidae,Anagotus,latirostris,,B.B. Given,15/11/1955,1955,11,,1068,,,1,A,OMNZ,,,SO,,Mt Dick,,4516,16840,S142,F42,OL,73-02
112512990,2152296,5576418,Curculionidae,Anagotus,latirostris,,no collector given,23/12/1919,1919,12,,0,,,1,A,OMNZ,,,SO,,Mt Minor,,4456,16828,S123,E41,OL,66-03
039812990,2477829,6004568,Curculionidae,Anagotus,oconnori,,E.S. Gourlay,10/01/1951,1951,1,,0,,,4,A,OMNZ,,,SO,,"Mt Arthur, Balloon Hut",Balloon Hut,4110,17237,S013,M27,NN,46-07
033612990,2471068,5961959,Curculionidae,Anagotus,oconnori,,J.I. Townsend & W.P. Thomas,23/02/1960,1960,2,26/02/1960,1525,,,1,A,OMNZ,,,SO,,Mt Owen,,4133,17232,S026,M28,NN,46-07
037312990,2475013,6008258,Curculionidae,Anagotus,oconnori,,E.S. Gourlay,31/01/1938,1938,1,,1617,,,2,A,OMNZ,,,SO,,Mt Peel,,4108,17235,S013,M27,NN,46-06
037612990,2475013,6008258,Curculionidae,Anagotus,oconnori,,E.S. Gourlay,30/01/1932,1932,1,,1525,,,1,A,OMNZ,,,SO,,Mt Peel,,4108,17235,S013,M27,NN,46-06
