Repository,NZAC_Accession_Number,Specimen_Kind,Quantity,Order,Family,Collection_Name,Taxon_Name,Taxon_Note,NEIL_manuscript_name,Determiner,Determination_Date,Determination_Note,Type_Status,Country,New_Zealand_Area_Code,Locality,NEIL_guess_location,NEIL_guess_coordinates,NEIL_check_w_Rich,Altitude ,Day,Month,Year,2nd date,Collectors,Collector_No,Method,Habitat,Microhabitat,Collection_Event_Note,Verbatim_Geocoordinates ,Sex,Stages,copy to WORD,NEIL_Determination_INFO,NEIL_Drawer_INFO,Neil_Specimen_Note,Neil_Other
NZAC,NZAC04239441,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,BR,Lewis Pass,,"-42.380494, 172.400165",,,18,11,1961,24/11/1961,G Kuschel,,,,,,,,Adult,,,,,
NZAC,NZAC04239471,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,WD,"Franz Josef, Alex Knob",,"-43.42771, 170.151272",,4000',16,12,1960,,"JI Townsend, PR Kettle",,,,,,,,Adult,,,,,Elytra
NZAC,NZAC04239381,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,BR,Lewis Pass,,"-42.380494, 172.400165",,4800',28,12,1962,,BB Given,,,,,,,,Adult,,,,,
NZAC,NZAC04239291,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,,(illegible),,,,,28,12,1933,,(illegible),,,,,,,,Adult,,,,,
NZAC,NZAC04239411,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,,Mount Domett,,"-44.866173, 170.370906",Y,1600m,1,12,1971,,J McBurney,,,,,,,,Adult,,,,,Elytra
NZAC,NZAC04239261,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,,Mount Domett,,"-44.866173, 170.370906",Y,1600m,1,12,1971,,J McBurney,,,,,,,,Adult,,,,,Elytra
NZAC,NZAC04239351,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,BR,Mount Dewar,,"-42.082394, 171.545162",,,19,12,1969,,JS Dugdale,,Reared,,"x. Chionochloa
nz. Flavescens em. Jan. 1970",,,,Adult,,,,,
NZAC,NZAC04239321,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239231,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239497,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239256,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239316,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239376,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239436,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239496,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239407,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239437,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239527,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239467,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239377,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239317,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,,6,11,1961,,D Kershaw,327,,,,,,,Adult,,,,,
NZAC,NZAC04239347,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Matiri Tops,,"-41.60158, 172.328153",,4000',17,2,1964,,JI Townsend,,,,Celmisia armstrongii,,,,Adult,,,,,
NZAC,NZAC04239287,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Matiri Tops,,"-41.60158, 172.328153",,4000',17,2,1964,,JI Townsend,,,,Celmisia armstrongii,,,,Adult,,,,,
NZAC,NZAC04239346,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Matiri Tops,,"-41.60158, 172.328153",,4000',17,2,1964,,JI Townsend,,,,Celmisia armstrongii,,,,Adult,,,,,
NZAC,NZAC04239286,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Matiri Tops,,"-41.60158, 172.328153",,4000',17,2,1964,,JI Townsend,,,,Celmisia armstrongii,,,,Adult,,,,,
NZAC,NZAC04239257,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Matiri Tops,,"-41.60158, 172.328153",,4000',17,2,1964,,JI Townsend,,,,Celmisia armstrongii,,,,Adult,,,,,
NZAC,NZAC04239526,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Matiri Tops,,"-41.60158, 172.328153",,4000',17,2,1964,,JI Townsend,,,,Celmisia armstrongii,,,,Adult,,,,,
NZAC,NZAC04239466,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,"Nelson, Mount Owen",,"-41.554218, 172.541742",,4500',8,11,1961,,R Holloway,,,,Celmisia armstrongii,,,,Adult,,,,,
NZAC,NZAC04239406,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,BR,"Paparoa Range, West of Pinnacle",,"-42.067948, 171.580911",,"11,582m",6,12,1969,,J McBurney,,,,Asyella,,,,Adult,,,,,
NZAC,NZAC04239253,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,BR,"Paparoa Range, West of Pinnacle",,"-42.067948, 171.580911",,"11,582m",6,12,1969,,J McBurney,,,,Asyella,,,,Adult,,,,,
NZAC,NZAC04239345,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,BR,"Paparoa Range, West of Pinnacle",,"-42.067948, 171.580911",,"11,582m",6,12,1969,,J McBurney,,,,Asyella,,,,Adult,,,,,
NZAC,NZAC04239375,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,BR,"Paparoa Range, West of Pinnacle",,"-42.067948, 171.580911",,"11,582m",6,12,1969,,J McBurney,,,,Asyella,,,,Adult,,,,,
NZAC,NZAC04239524,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,BR,"Paparoa Range, West of Pinnacle",,"-42.067948, 171.580911",,"11,582m",6,12,1969,,J McBurney,,,,Asyella,,,,Adult,,,,,
NZAC,NZAC04239525,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239405,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,WD,"Fox Glacier, Chancellor Hut",,"-42.067948, 171.580911",,1200m,14,12,1985,,JW Early,,,,Dead flower head of Astellia,,,,Adult,,,,,
NZAC,NZAC04239285,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Matiri Tops,,"-41.60158, 172.328153",,4000',17,2,1964,,JI Townsend,,,,Celmisia armstrongii,,,,Adult,,,,,
NZAC,NZAC04239434,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,BR,"Victoria Range, near Rahu saddle",,"-42.234598, 172.127438",,1370m,27,1,1972,,JC Watt,,,,,Beech Forest Utilization Project,,,Adult,,,,,Elytra
NZAC,NZAC04239255,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Matiri Tops,,"-41.60158, 172.328153",,4000',17,2,1964,,JI Townsend,,,,Celmisia armstrongii,,,,Adult,,,,,
NZAC,NZAC04239494,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,BR,"Paparoa Range, Mount Dewar, edge of farm",,"-42.082394, 171.545162",,3500',3,12,1969,,J McBurney,,,,,,,,Adult,,,,,
NZAC,NZAC04239404,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,,South Victoria Range,,"-42.234598, 172.127438",,4500',16,6,1967,,JS Dugdale,,,,From Aciphylla. (bayonet type),,,,Adult,,,,,
NZAC,NZAC04239495,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,BR,"Paparoa Range, Mount Dewar",,"-42.082394, 171.545162",,1060m,,12,1969,,JG McBurney,,,,,,,,Adult,,,,,
NZAC,NZAC04239315,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,WD,"Tributary of Hokitika River, locality of the cedars between Kokatahi River and Toaroha River, towards Zit Saddle",,"-43.005388, 171.196818",,,,11,1963,,MM Douglas,,,,In Tussock,,,,Adult,,,,,
NZAC,NZAC04239464,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,BR,"Paparoa Range, Lochnagar Ridge",,"-42.234598, 172.127438",,1220m,,12,1969,,JS Dugdale,,,,Under rock Chionochloa australis c.f flavescens sword,,,,Adult,,,,,Elytra
NZAC,NZAC04239314,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,"Mecosargon sp. n., det. GAK Marshall, lewisi, carinirostris Broun, comp. c. typo, det. Kuschel 1964",,New Zealand,NN,Paradise Peak,,"-40.91035, 172.62778",y,4500',6,11,1938,,ES Gourlay,,,,,,,,Adult,,,,,Vial: Genitalia & ventrite in vial
NZAC,NZAC04239523,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,WD,Mount Tuhua,,"-42.82237, 171.190338",y,3650',20,11,1984,,BA Holloway,,,,"On ground at base of flax, dracophyllum & celmisia",,,,Adult,,,,,
NZAC,NZAC04239493,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,Mount Arthur,,"-41.196912, 172.733788",y,5000',4,2,1965,,"JI Townsend, AK Walker",,,,Aciphylla ferox,,,,Adult,,,,,
NZAC,NZAC04239344,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,BR,"Paparoa Range, Lochnagar Ridge",,"-42.234598, 172.127438",,3500-3800',2,12,1969,10/12/1969,JS Dugdale,,,,,,,,Adult,,,,,
NZAC,NZAC04239343,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,NN,"Nelson, Mount Arthur",,"-41.196912, 172.733788",,1680m,19,11,1969,,JI Townsend,,,,,,,,Adult,,,,,Head & thorax is point mounted below abdomen
NZAC,NZAC04239463,Pinned,1,Coleoptera,Curculionidae,,"Anagotus carinirostris Marshall, 1953",,,,,,,New Zealand,WD,"Fox Glacier, Chancellor Shelf",,"-43.502044, 170.112777",,1280m,15,12,1984,,HM Harman,,,,grass between tussock,,,,Adult,,,,,
NZAC,NZAC04239254,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Lake Sylvester,,"-41.10655, 172.62858",,4300',30,10,1969,,,,Reared,,Chionochloa em. 29 Apr 1969,,,,Adult,,,chionochloae n.sp. K'81 //host: Chionochloa,,
NZAC,NZAC04239313,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,JI Townsend,14/09/1961,Phoxoteles new species,,New Zealand,NN,"Nelson, Cobb, Lake Sylvester",,"-41.10655, 172.62858",,,26,10,1959,,JI Townsend,,,,,,,Female,Adult,,,,,Label: orange paper
NZAC,NZAC04239284,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Lake Sylvester,,"-41.10655, 172.62858",,1300m,29,4,1969,,JI Townsend,,Reared,,x Chionochloa rubra em. 1.1.1970,,,,Adult,,,,,
NZAC,NZAC04239433,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Lake Sylvester,,"-41.10655, 172.62858",,4300',30,4,1969,,JE Tobler,,,,x Chionochloa rubra,,,,Adult,,,,,
NZAC,NZAC04239465,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Lake Sylvester,,"-41.10655, 172.62858",,4330',30,4,1969,,JE Tobler,,,,x Chionochloa rubra,,,,Adult,,,,,
NZAC,NZAC04239403,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Lake Sylvester,,"-41.10655, 172.62858",,4330',30,4,1969,,JE Tobler,,,,x Chionochloa rubra,,,,Adult,,,,,
NZAC,NZAC04239373,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Lake Sylvester,,"-41.10655, 172.62858",,4330',30,4,1969,,JE Tobler,,,,x Chionochloa rubra,,,,Adult,,,,,
NZAC,NZAC04239435,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Lake Sylvester,,"-41.10655, 172.62858",,4330',30,4,1969,,JE Tobler,,,,x Chionochloa rubra,,,,Adult,,,,,
NZAC,NZAC04239283,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Balloon Hut,,"-41.169652, 172.621522",,,16,1,1963,,AK Walker,,,,,,,,Adult,,,,,
NZAC,NZAC04239374,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Balloon Hut,,"-41.169652, 172.621522",,,16,1,1963,,AK Walker,,,,,,,,Adult,,,,,
NZAC,NZAC04239292,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,BR,Mount Dewar,,"-42.082394, 171.545162",,1060m,7,12,1969,,JG McBurney,,,,,,,,Adult,,,,,
NZAC,NZAC04239293,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Balloon Hut,,"-41.169652, 172.621522",,,16,1,1963,,AK Walker,,,,,,,,Adult,,,,,
NZAC,NZAC04239504,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Matiri Tops,,"-41.60158, 172.328153",,4000',17,2,1964,,JI Townsend,,,,Celmisia armstrongii,,,,Adult,,,,,
NZAC,NZAC04239262,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Matiri Tops,,"-41.60158, 172.328153",,4000',17,2,1964,,JI Townsend,,,,Celmisia armstrongii,,,,Adult,,,,,
NZAC,NZAC04239474,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Matiri Tops,,"-41.60158, 172.328153",,4000',17,2,1964,,JI Townsend,,,,Celmisia armstrongii,,,,Adult,,,,,
NZAC,NZAC04239444,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Lake Sylvester,,"-41.10655, 172.62858",,4300',30,4,1969,,JE Tobler,,,,x Chionochloa rubra,,,,Adult,,,,,
NZAC,NZAC04239414,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Denniston,,"-41.736132, 171.795101",,600m,7,10,1969,,JS Dugdale,,Reared,,x Chionochloa rubra em. 22/12/1969,,,,Adult,,,,,
NZAC,NZAC04239384,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Denniston Hill,,"-41.736132, 171.795101",,660m,7,10,1969,,JS Dugdale,,,,x Chionochloa,,,,Adult,,,,,"Carded abdomen, genitalia & ventrites dissected out & stuck to card"
NZAC,NZAC04239354,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,,Mount Domett,,"-44.866173, 170.370906",y,1250m,1,12,1971,,G Kuschel,,,,,,,,Adult,,,,,elytra
NZAC,NZAC04239352,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,BR,"Paparoa Range, Lochnagar Ridge, camp area",,"-42.234598, 172.127438",,1060 m,,12,1969,,JI Townsend,,,,,,,,Adult,,,,,elytra
NZAC,NZAC04239322,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,BR,"Paparoa Range, Mount Dewar",,"-42.082394, 171.545162",,1040m,,12,1969,,JC Watt,,Sweeping at night,,ex. Shrubs,,,,Adult,,,,,
NZAC,NZAC04239234,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,4500',4,11,1961,10/11/1961,JI Townsend,,,,,,,,Adult,,,,,Pink paper circle
NZAC,NZAC04239413,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,4500',4,11,1961,10/11/1961,JI Townsend,,,,,,,,Adult,,,,,
NZAC,NZAC04239323,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,4500',4,11,1961,10/11/1961,JI Townsend,,,,,,,,Adult,,,,,Pink paper circle
NZAC,NZAC04239294,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,"Phoxoteles new species, Det. JI Townsend",,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,5000',23,2,1960,26/02/1960,"JI Townsend, WP Thomas",,,,,,,Female,Adult,,,,,Pink paper circle
NZAC,NZAC04239383,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,"Phoxoteles new species, Det. JI Townsend",,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,5000',23,2,1960,26/02/1960,"JI Townsend, WP Thomas",,,,,,,Female,Adult,,,,,Pink paper circle
NZAC,NZAC04239353,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Pakawau Area,,"-41.736132, 171.795101",y,,30,1,1958,,Morgan,"I33, FRI",,,,,,,Adult,,,,,
NZAC,NZAC04239264,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Pakawau Area,,"-41.736132, 171.795101",y,,30,1,1958,,Morgan,"I26, FRI",,,,,,,Adult,,,,,
NZAC,NZAC04239324,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,"Nelson, Mount Owen",,"-41.554218, 172.541742",y,5000',21,10,1962,,JI Townsend,,,,Celmisia armstrongii,,,,Adult,,,,,Orange label
NZAC,NZAC04239382,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NC,"Arthurs Pass National Park, Temple Basin",,"-41.736132, 171.795101",,1350-1520m,13,12,1974,,PM Johns,,,Tussock and Scree,,,,,Adult,,,,,
NZAC,NZAC04239233,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,4500',4,11,1961,10/11/1961,JI Townsend,,,,,,,,Adult,,,,,pink paper circle. Genitalia dissected in vial attached.
NZAC,NZAC04239412,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,"Phoxoteles new species, Det. JI Townsend",,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,5000',23,2,1960,25/02/1960,"JI Townsend, WP Thomas",,,,,,,Female,Adult,,,,,Pink Paper circle
NZAC,NZAC04239442,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,"Mecosargon sp. n., det. GAK Marshall, Pparchus n. sp. det. Gourlay 1958",,New Zealand,NN,Lake Sylvester,,"-41.10655, 172.62858",,4000',4,11,1953,,ES Gourlay,,,,,,,,Adult,,,,,
NZAC,NZAC04239232,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,"Phoxoteles new species, Det. JI Townsend",,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,5000',23,2,1960,26/02/1960,"JI Townsend, WP Thomas",,,,,,,,Adult,,,,,Pink paper circle
NZAC,NZAC04239502,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,,,,,,,,,,,,"I37, FRI",,,,,,,Adult,,,,,
NZAC,NZAC04239503,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,"asteliae n.sp. Kuschel det. 1962, Phoxoteles new species det. JI Townsend 14/9/1968, chionochloae n. sp., Kuschel det. 1969",,New Zealand,NN,"Nelson, Cobb, Lake Sylvester",,"-41.10655, 172.62858",,,26,10,1959,,JI Townsend,,,,,,,,Adult,,,,,Orange paper label
NZAC,NZAC04239472,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,,,,,,,,,,,,"I35, FRI",,,,,,,Adult,,,,,
NZAC,NZAC04239443,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,4500',4,11,1961,10/11/1961,JI Townsend,,,,,,,,Adult,,,,,Pink paper circle
NZAC,NZAC04239263,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,NN,Lake Sylvester,,"-41.10655, 172.62858",,4300',27,10,1969,,JS Dugdale,,Reared,,ex Chionochloa rubra from larva 29 Apr 69,,,,Adult,,,,,
NZAC,NZAC04239473,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,MB,"Mount Chrome, Red Hills Hut",,"-41.730881, 172.991753",,900m,23,3,1972,,JS Dugdale,,,,Chionochloa rubra,,,,Adult,,,,,Just abdomen
NZAC,NZAC04239310,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,4500',4,11,1961,10/11/1961,JI Townsend,,,,Asteliae,,,,Adult,,,,,"Pink paper circle, genitalia disected in vial, ventrites carded"
NZAC,NZAC04239306,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,4500',4,11,1961,10/11/1961,JI Townsend,,,,Asteliae,,,,Adult,,,,,"Label: figured
Genitalia disected in vial, ventrites carded"
NZAC,NZAC04239327,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,BR,"Paparoa Range, Mount Dewar",,"-42.082394, 171.545162",,1040m,,12,1969,,JC Watt,,Sweeping at night,,ex. Shrubs,,,,Adult,,,,,
NZAC,NZAC04239325,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,,6,11,1961,,D Kershaw,325,,,,,,,Adult,,,,,
NZAC,NZAC04239329,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,5000',30,12,1962,,JI Townsend,,,,,,,,Adult,,,,RM Bull Collection,
NZAC,NZAC04239328,Pinned,1,Coleoptera,Curculionidae,,Anagotus,species_c,chionochloae n. sp.,,,,,New Zealand,,Mount Owen,,"-41.554218, 172.541742",y,,6,11,1961,,D Kershaw,326,,,,,,,Adult,,,,,
